Nome: JUIZ DE FORA
Codigo Estacao: A518
Latitude: -21.769965
Longitude: -43.364329
Altitude: 936.88
Situacao: Operante
Data Inicial: 2007-05-25
Data Final: 2020-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2011-01-11;87.8;23.2;20.295833;17.2;94.041667;1.9875;
2011-01-12;34.2;26.6;22.108333;18.8;85.958333;3.2875;
2011-01-13;6;23.4;20.283333;19.3;92.75;3.2625;
2011-01-14;42;26.3;21.179167;19.4;90.5;3.241667;
2011-01-15;35.6;24.8;20.45;18.3;92.208333;1.516667;
2011-01-16;4.8;22.8;20.133333;18.2;94.208333;2.220833;
2011-01-17;22.4;28.6;22.045833;18.4;82;3.229167;
2011-01-18;.2;29.3;22.925;20;80.958333;2.216667;
2011-01-19;0;27.9;23.433333;19.5;77.875;2.708333;
2011-01-20;0;30.4;24.254167;19.2;67.041667;3.029167;
2011-01-21;.2;29.4;23.9875;19.7;70.875;2.816667;
2011-01-22;0;28.1;22.283333;18.6;79.083333;3.341667;
2011-01-23;0;28.6;22.791667;18.8;76.458333;3.008333;
2011-01-24;0;27.1;21.854167;17.6;74.625;3.1875;
2011-01-25;0;27.3;21.270833;16.6;73.041667;3.095833;
2011-01-26;0;28.9;22.270833;17.5;75.291667;3.1125;
2011-01-27;0;28.8;23.479167;19.3;73.791667;2.775;
2011-01-28;0;30.3;24.308333;19.8;69.583333;2.8;
2011-01-29;0;30.6;25.154167;20.9;64.083333;2.945833;
2011-01-30;0;31.3;25.791667;21;61.416667;2.816667;
2011-01-31;0;31.1;24.645833;20.7;72.041667;2.591667;
2011-02-01;0;29.5;22.983333;19.7;77.833333;1.9125;
2011-02-02;0;29.3;23.995833;20.1;68.083333;2.545833;
2011-02-03;0;29.3;23.720833;19.4;69.166667;2.220833;
2011-02-04;0;28.4;22.858333;18.1;68.833333;2.416667;
2011-02-05;0;29.4;23.308333;18;68.416667;2.4125;
2011-02-06;0;30;23.85;18.4;65.125;2.95;
2011-02-07;0;29.3;24.0625;20.1;67.791667;2.841667;
2011-02-08;0;28.9;23.05;18.4;68.583333;3.125;
2011-02-09;0;29.4;23.241667;18.7;70.375;2.875;
2011-02-10;0;31;24.604167;20.2;63.125;2.891667;
2011-02-11;5.6;30.8;24.1625;21.5;66.875;2.8125;
2011-02-12;3.8;29.3;22.933333;18.3;68.291667;2.2125;
2011-02-13;0;30;23.108333;19;63.416667;3.2375;
2011-02-14;0;30.4;23.791667;18.8;61.791667;3.183333;
2011-02-15;0;31.1;24.241667;19.3;63.208333;2.583333;
2011-02-16;0;29.4;22.995833;18.6;69.208333;3.504167;
2011-02-17;0;25.9;21.241667;18.3;79.333333;3.529167;
2011-02-18;0;28.7;21.920833;17.6;71.666667;3.895833;
2011-02-19;0;29.4;22.5875;17.6;70.125;3.420833;
2011-02-20;0;30;23.520833;19.1;70.291667;3.470833;
2011-02-21;0;30.1;23.8;19.3;69;2.791667;
2011-02-22;0;32.2;24.158333;19.3;66.125;2.325;
2011-02-23;3.4;29.6;21.1625;18;86.083333;3.183333;
2011-02-24;.4;28.7;22.2125;18.7;79.541667;2.020833;
2011-02-25;0;29.1;22.270833;19.3;79.625;3.775;
2011-02-26;0;26.2;21.3;18.5;82.208333;3.316667;
2011-02-27;0;30.5;22.695833;19.6;81.666667;2.504167;
2011-02-28;42.2;25.7;20.370833;18.5;90.416667;2.4125;
2011-03-01;46.8;25.1;20.345833;17.5;85.291667;3.108333;
2011-03-02;4.6;22.9;19.208333;18;92.458333;2.154167;
2011-03-03;39;18.9;18.083333;17.5;95.833333;1.816667;
2011-03-04;8.2;21.3;18.233333;16.9;93.375;1.329167;
2011-03-05;15.2;19.1;17.766667;17.3;97.166667;3.2375;
2011-03-06;66.2;18.8;17.508333;16.8;97.625;4.066667;
2011-03-07;18.4;21.9;18.345833;16.8;96.291667;2.858333;
2011-03-08;7.6;22.8;18.925;17.5;94.666667;2.679167;
2011-03-09;19.4;24.8;null;17.8;91.380952;2.652381;
2011-03-10;1;26.8;20.595833;18.3;89.25;3.025;
2011-03-11;11;26;21.341667;18.5;87.458333;3.045833;
2011-03-12;33.2;25.9;21.145833;19.3;89.833333;2.795833;
2011-03-13;2.2;26.1;20.679167;19;90.916667;2.620833;
2011-03-14;2;26;21.45;18.7;85.25;3.3625;
2011-03-15;0;27.4;21.725;18.5;83.333333;3.645833;
2011-03-16;2;23.8;20.4125;18.7;90.833333;3.3375;
2011-03-17;3.4;24.4;20.458333;18.1;85.541667;1.920833;
2011-03-18;0;25.7;19.895833;17.3;85;2.3125;
2011-03-19;0;26.2;20.745833;17.7;82;3.245833;
2011-03-20;0;24.5;20.120833;17.2;77.666667;3.633333;
2011-03-21;0;23.7;18.920833;15.7;85.041667;3.35;
2011-03-22;0;23;18.570833;17;90.208333;3.516667;
2011-03-23;17.4;22;18.870833;16.8;89.958333;3.7125;
2011-03-24;.4;26.1;20.291667;17;83.083333;2.4625;
2011-03-25;0;28.3;21.8;18.3;81.791667;2.191667;
2011-03-26;0;28.5;22.441667;18;77.583333;1.758333;
2011-03-27;0;29.9;23.716667;19.5;74.291667;2.370833;
2011-03-28;1;29.5;null;19.6;75.857143;1.604762;
2011-03-29;0;29.1;21.921739;20.6;85.304348;2.773913;
2011-03-30;21.6;25.9;20.536364;17.9;91.409091;1.836364;
2011-03-31;27.4;24.3;19.583333;17.3;89.958333;4.358333;
2011-04-01;0;26;20.666667;17.8;83.208333;3.475;
2011-04-02;0;27.6;20.845833;17.5;85.333333;2.529167;
2011-04-03;18.2;26.3;19.745833;16.7;90.625;2.333333;
2011-04-04;31.4;23.9;19.733333;17.8;93.708333;2.029167;
2011-04-05;5.4;25.6;19.991667;18.7;92.208333;3.316667;
2011-04-06;25.6;24.1;19.354167;16.2;83.083333;2.8875;
2011-04-07;0;23.9;19.216667;16.6;82.5;2.4875;
2011-04-08;0;21.8;17.866667;15.1;87.708333;2.6125;
2011-04-09;0;25.5;19.3375;16.8;84.25;2.870833;
2011-04-10;20.6;22.7;18.208333;15.1;88.375;2.629167;
2011-04-11;0;25.9;20.970833;18.1;82.625;2.754167;
2011-04-12;0;26;21.554167;18.4;80.333333;2.6875;
2011-04-13;.2;26.1;21.420833;18.3;82.125;3.029167;
2011-04-14;0;26.9;22.379167;18.8;74.791667;2.683333;
2011-04-15;0;26.5;22.441667;19.3;75.75;2.120833;
2011-04-16;0;25.7;20.229167;16.9;78.916667;2.3875;
2011-04-17;0;25.4;20.295833;17.2;82.041667;2.270833;
2011-04-18;0;25.6;20.254167;16.3;80.208333;2.5625;
2011-04-19;0;24.9;20.4125;17.6;81.875;2.85;
2011-04-20;0;24;19.545833;16.3;80.5;3.354167;
2011-04-21;.2;24.4;19.558333;16.7;83.875;2.525;
2011-04-22;.2;24.9;20.1625;17.5;84.375;2.2875;
2011-04-23;.2;27.3;20.9;16.9;80.708333;2.116667;
2011-04-24;0;26.8;21.170833;17.7;77.916667;2.591667;
2011-04-25;37.6;24.2;19.404167;16.2;86.041667;2.054167;
2011-04-26;20.8;19.8;17.5;15.7;92.708333;3.65;
2011-04-27;.2;20.7;16.345833;14.9;89.583333;3.7625;
2011-04-28;0;20.5;16.729167;14.1;87.875;2.733333;
2011-04-29;1.4;23;18.175;16.2;90.333333;2.558333;
2011-04-30;1;24.7;19.783333;16.8;83.958333;2.408333;
2011-05-01;0;27;21.025;17.1;78.291667;2.804167;
2011-05-02;0;26.7;20.570833;18;82.333333;2.808333;
2011-05-03;2.2;19.7;17.4;16.3;92;3.483333;
2011-05-04;.4;19.7;16.566667;14.7;91.625;1.825;
2011-05-05;null;23.5;null;16.1;85.133333;null;
2011-05-06;.4;25.1;20.008333;16.1;80.916667;2.25;
2011-05-07;0;23.7;19.054167;16.6;71.666667;2.479167;
2011-05-08;0;23.1;17.775;14.6;82.541667;2.0125;
2011-05-09;.2;22.6;18.279167;14.9;80.458333;3.379167;
2011-05-10;0;21;17.283333;15.4;90;2.7;
2011-05-11;1;22.5;17.641667;15.8;89.208333;2.283333;
2011-05-12;.2;22;17.627273;15.3;89.090909;2.55;
2011-05-13;0;19.8;16.579167;15.5;90.5;4.65;
2011-05-14;1.6;19.3;15.541667;13.7;88.625;2.8875;
2011-05-15;0;21.5;16.245833;12.9;86.583333;2.066667;
2011-05-16;7;19.2;15.6625;14.3;87.416667;3.925;
2011-05-17;.4;18;13.816667;11.5;86.916667;4.641667;
2011-05-18;0;18.4;13.6;11;83.125;2.9875;
2011-05-19;0;16.9;13.725;12;90.416667;2.354167;
2011-05-20;4.6;19;14.933333;13.2;91.625;2.279167;
2011-05-21;0;19.6;15.004167;13;87.125;2.925;
2011-05-22;0;18.8;14.675;11.8;84.291667;2.8;
2011-05-23;0;22.1;16.1875;13.2;76.166667;1.870833;
2011-05-24;0;22.2;17.2625;13.1;68.666667;2.15;
2011-05-25;0;21.4;17.225;13.4;66.875;2.191667;
2011-05-26;0;22.5;17.233333;13.2;70.375;1.845833;
2011-05-27;0;21;16.725;14.5;82.625;3.1125;
2011-05-28;0;18;13.870833;12.4;87.708333;4.054167;
2011-05-29;0;16.1;12.695833;11.3;89.333333;3.641667;
2011-05-30;0;18.8;13.579167;10.3;76.583333;2.6375;
2011-05-31;0;17.1;13.233333;10;90.541667;1.6875;
2011-06-01;0;20.4;15.891667;12.3;89.291667;1.5;
2011-06-02;0;21.7;16.470833;14.3;88.541667;1.829167;
2011-06-03;.2;23.6;17.816667;15;85.875;2.591667;
2011-06-04;0;20.6;16.920833;15.3;83.583333;3.995833;
2011-06-05;0;16.4;11.808333;9;75.208333;5.441667;
2011-06-06;0;17.9;12.595833;8.3;79.291667;2.8125;
2011-06-07;0;17.7;13.895833;11.1;85.583333;5.0375;
2011-06-08;6.6;22.5;17.204167;12.9;63.541667;3.725;
2011-06-09;0;21.2;14.629167;9.8;69.75;3.575;
2011-06-10;11;18.4;14.358333;11.1;85.916667;2.491667;
2011-06-11;0;17.8;13.454167;11.1;85.666667;3.3125;
2011-06-12;0;15.8;12.7375;10.5;89;2.2125;
2011-06-13;0;19.9;14.8125;12;81.75;1.745833;
2011-06-14;.2;17.8;14.25;11.6;82;4.458333;
2011-06-15;.2;16.9;13.5875;12.1;90.791667;2.833333;
2011-06-16;.2;17.8;13.433333;10.6;81.958333;2.770833;
2011-06-17;0;21.4;15.379167;10.9;77.833333;2.675;
2011-06-18;0;23.8;17.458333;13.2;69.166667;2.2;
2011-06-19;0;22.8;17.633333;14.2;63.541667;2.158333;
2011-06-20;0;22.2;16.633333;12.8;83.458333;2.645833;
2011-06-21;0;25.1;18.166667;14.2;76.833333;3.020833;
2011-06-22;.2;19.6;16.754167;14.9;85.416667;3.141667;
2011-06-23;0;20.6;16.091667;13.4;86.541667;1.879167;
2011-06-24;0;21.1;16.6375;14.5;85.333333;1.645833;
2011-06-25;.2;20.4;16.141667;13.6;87.458333;1.679167;
2011-06-26;.2;21.6;16.829167;14.3;86.5;3;
2011-06-27;1.4;21.2;17.3625;15;80.25;3.445833;
2011-06-28;0;18.5;13.454167;10.3;87.583333;2.45;
2011-06-29;.4;14.7;13.116667;11;96.125;3.45;
2011-06-30;0;21.5;16.079167;12.1;88.041667;2.783333;
2011-07-01;.2;24;16.995833;12.9;81.541667;2.316667;
2011-07-02;.2;22.5;17.6625;12.7;79.416667;1.529167;
2011-07-03;0;24;18.504167;13.6;75.791667;2.458333;
2011-07-04;.4;19.5;13.895833;12.7;93.25;4.083333;
2011-07-05;0;19.2;12.8875;10.1;91.708333;1.733333;
2011-07-06;0;22.1;15.591667;11.6;86.125;1.8625;
2011-07-07;0;16.7;13.004167;12.3;95.291667;2.558333;
2011-07-08;0;17.4;12.15;10;81.75;3.354167;
2011-07-09;0;15.7;11.254167;8.1;90.333333;2.233333;
2011-07-10;.2;20.2;14.4125;10;79.541667;3.604167;
2011-07-11;0;23.6;16.6625;12.4;68.25;3.566667;
2011-07-12;0;21.8;16.5;12.6;65.791667;3.1375;
2011-07-13;0;21.6;16.279167;11.6;66.416667;2.683333;
2011-07-14;0;22.9;17.35;13.3;59.291667;3.1625;
2011-07-15;0;23.3;17.579167;12.3;57.833333;2.758333;
2011-07-16;0;22.7;17.4125;12.9;64.083333;2.845833;
2011-07-17;0;22.9;17.55;13.5;75.375;2.591667;
2011-07-18;0;24.2;18.533333;14.3;72.041667;2.895833;
2011-07-19;0;25.1;19.358333;14.9;71.625;2.108333;
2011-07-20;0;21.7;17.554167;15.9;87.166667;2.520833;
2011-07-21;0;24;17.8125;13.3;76.125;3.329167;
2011-07-22;0;25.4;18.3;14.3;71.583333;4.079167;
2011-07-23;1.8;17.1;15.1625;14.1;94.875;3.979167;
2011-07-24;2.2;17.7;14.079167;11.5;85.875;3.025;
2011-07-25;0;17.8;13.704167;10.6;82;4.9;
2011-07-26;0;17.2;14.329167;12.4;82.458333;2.945833;
2011-07-27;0;22.1;16.054167;11.8;77.375;2.2125;
2011-07-28;0;21.7;16.658333;13;70.875;3.058333;
2011-07-29;0;24;17.5625;12.8;65.416667;3.345833;
2011-07-30;0;27.3;19.945833;15.1;61.958333;3.041667;
2011-07-31;.2;24.5;18.333333;13.7;77.5;2.15;
2011-08-01;0;25.5;18.920833;15;79.375;2.8625;
2011-08-02;.2;26.8;19.770833;14.9;71.375;3.45;
2011-08-03;0;28.5;21.15;18;69.458333;3.229167;
2011-08-04;7.6;20.7;15;11;72.333333;3.508333;
2011-08-05;0;13.2;9.658333;6.3;89.583333;2.566667;
2011-08-06;.2;23;14.983333;9.3;87.291667;2.7875;
2011-08-07;0;27.3;19.858333;13.1;71.5;3.075;
2011-08-08;0;29;21.958333;17.3;60.375;3.145833;
2011-08-09;0;28.5;21.6;16.8;67.208333;2.8125;
2011-08-10;0;23.8;18.220833;15.9;77.833333;4.733333;
2011-08-11;1.8;20.3;15.308333;12.7;84;3.1375;
2011-08-12;0;21.4;15.633333;12.3;81.166667;2.6125;
2011-08-13;.2;26.6;18.820833;12.6;68.916667;2.6;
2011-08-14;null;null;null;null;null;null;
2011-08-15;null;null;null;null;72.6;null;
2011-08-16;null;23.2;null;15;68.5;3.47;
2011-08-17;null;26.4;null;15.6;53.428571;3;
2011-08-18;0;26.1;20.665217;16.3;50.173913;3.591304;
2011-08-19;0;26.2;19.916667;15.8;58.666667;4.425;
2011-08-20;0;28.9;20.5125;16.3;59.833333;3.629167;
2011-08-21;0;16.7;13.15;11.8;90.636364;4.85;
2011-08-22;null;null;null;null;null;null;
2011-08-23;null;null;null;null;null;null;
2011-08-24;null;null;null;null;null;null;
2011-08-25;null;null;null;null;null;null;
2011-08-26;null;null;null;null;null;null;
2011-08-27;null;null;null;null;null;null;
2011-08-28;null;null;null;null;53.714286;null;
2011-08-29;0;28.1;21.486364;16;50.909091;4.477273;
2011-08-30;0;30.4;22.770833;16.5;48.166667;4.525;
2011-08-31;0;27.5;19.245833;15.1;72.625;3.6375;
2011-09-01;0;16.4;12.545833;10.9;83.875;4.829167;
2011-09-02;0;18.6;11.9375;8.8;70.083333;4.925;
2011-09-03;null;21;null;8.2;62.4;3.565;
2011-09-04;null;24.1;null;8.7;57.714286;2.466667;
2011-09-05;0;27.1;18.308333;10.9;56.333333;2.891667;
2011-09-06;0;29.7;21.4125;15.5;42;3.6125;
2011-09-07;0;26.6;18.783333;13.8;69.333333;2.75;
2011-09-08;0;27.3;20.575;15.7;58.75;4.283333;
2011-09-09;0;30;22.734783;17.3;48.826087;4.213043;
2011-09-10;null;null;null;null;null;null;
2011-09-11;null;null;null;null;null;null;
2011-09-12;null;null;null;null;null;null;
2011-09-13;null;null;null;null;null;null;
2011-09-14;null;null;null;null;null;null;
2011-09-15;null;null;null;null;null;null;
2011-09-16;null;null;null;null;null;null;
2011-09-17;null;null;null;null;null;null;
2011-09-18;null;null;null;null;null;null;
2011-09-19;null;null;null;null;null;null;
2011-09-20;null;null;null;null;null;null;
2011-09-21;null;null;null;null;null;null;
2011-09-22;null;null;null;null;null;null;
2011-09-23;null;null;null;null;null;null;
2011-09-24;null;null;null;null;null;null;
2011-09-25;null;null;null;null;null;null;
2011-09-26;null;null;null;null;null;null;
2011-09-27;null;null;null;null;null;null;
2011-09-28;null;null;null;null;56.666667;null;
2011-09-29;.2;25.8;18.3375;14.3;78.541667;2.941667;
2011-09-30;0;29.8;21.075;15.9;70.75;2.841667;
2011-10-01;0;32.3;24.4375;17.8;50.375;3.0875;
2011-10-02;0;32.2;23.858333;19.5;47.041667;4.4875;
2011-10-03;5.8;19.3;16.704167;15.6;92.875;3.166667;
2011-10-04;3.6;23.2;17.204167;13.8;80.083333;4.491667;
2011-10-05;0;19.9;16.375;13.2;73.75;3.341667;
2011-10-06;6.2;25.7;18.945833;14.3;77;2.854167;
2011-10-07;0;28.7;21.279167;16.3;67.958333;2.691667;
2011-10-08;0;26.7;20.708333;15.5;68.666667;4;
2011-10-09;0;27.6;20.295833;16.1;75.375;3.379167;
2011-10-10;1.4;28.9;22.066667;17.5;70.833333;3.420833;
2011-10-11;.2;23.1;19.0875;17.8;83.583333;3.525;
2011-10-12;4.4;25.8;20.083333;16.4;79.791667;2.3375;
2011-10-13;0;24.3;19.879167;17.5;85.333333;3.704167;
2011-10-14;26.2;24;20.020833;17.7;89;3.375;
2011-10-15;0;25;20.5375;18.9;89.75;2.608333;
2011-10-16;33.8;27.8;20.304167;17;87.208333;3.258333;
2011-10-17;20.2;18.4;16.3375;15.4;95.291667;4.870833;
2011-10-18;1.6;17.5;15.054167;14.5;92.083333;5.133333;
2011-10-19;.2;20.4;14.929167;11.1;79.458333;3.083333;
2011-10-20;.6;19.6;14.8;11.4;78.208333;3.404167;
2011-10-21;0;21.9;15.354167;11.7;71.583333;3.891667;
2011-10-22;0;15.6;14.304167;12.8;91.25;3.604167;
2011-10-23;23.2;17.6;15;13.8;94.304348;2.973913;
2011-10-24;.6;22.5;16.983333;14.1;86.375;2.9875;
2011-10-25;0;25.2;19.420833;15.9;76.166667;3.804167;
2011-10-26;0;27.7;21.325;17.5;74.166667;4.629167;
2011-10-27;0;26.7;22.220833;19.4;73.166667;3.870833;
2011-10-28;0;32.4;22.441667;18.3;76.583333;4.1125;
2011-10-29;.8;29.4;22.591667;17.2;70.541667;2.3625;
2011-10-30;0;29;22.454167;18.5;66.958333;3.604167;
2011-10-31;3.4;17.8;12.216667;11.5;92.5;5.9875;
2011-11-01;3.8;18.9;12.929167;10.1;84.041667;4.179167;
2011-11-02;0;22.2;14.208333;9.9;73.875;3.995833;
2011-11-03;0;23.1;15.095833;10.2;71.583333;3.2375;
2011-11-04;0;22.5;15.854167;11.5;75.166667;2.179167;
2011-11-05;0;24.9;16.225;11.6;76.958333;2.929167;
2011-11-06;0;26.6;18.4375;12.5;71.041667;2.670833;
2011-11-07;0;21.2;17.9875;14.4;77.666667;1.875;
2011-11-08;0;26.5;19.641667;15.2;72.041667;2.545833;
2011-11-09;0;26.5;19.833333;14.3;69.5;2.8875;
2011-11-10;0;27.4;21.316667;15.8;65.5;3.345833;
2011-11-11;0;30.5;22.604167;18;62.708333;3.454167;
2011-11-12;0;27.7;20.845833;17.2;75.916667;2.620833;
2011-11-13;1.4;25.3;19.354167;16.7;85.041667;2.545833;
2011-11-14;.2;26.7;19.7;17.7;83.041667;3.745833;
2011-11-15;27.2;22.6;18.375;16.3;92.375;4.458333;
2011-11-16;18.8;22.5;18.283333;17.6;87.333333;5.020833;
2011-11-17;2.4;20.8;15.5125;12.7;86.166667;4.2;
2011-11-18;.2;16.9;14.6625;12.5;90.291667;2.966667;
2011-11-19;8.8;15.4;13.8875;12;96.291667;3.775;
2011-11-20;3.2;20;15.654167;12;85.5;3.091667;
2011-11-21;.4;24.2;18.233333;14.7;82.291667;3.475;
2011-11-22;0;27.2;20.65;16;79.208333;4.229167;
2011-11-23;34.6;25.3;19.608333;18;91.25;3.445833;
2011-11-24;3.8;26.3;19.429167;15.5;81.666667;2.775;
2011-11-25;0;25;19.675;16.3;82.791667;3.2375;
2011-11-26;9;21.4;18.825;18.6;93.833333;3.654167;
2011-11-27;93.8;17.7;16.458333;15.3;95.625;2.1125;
2011-11-28;74.6;17.3;16.070833;14.7;96.583333;4.029167;
2011-11-29;45.2;19.9;16.229167;13.8;91.875;3.4125;
2011-11-30;.6;23.8;19.016667;16.3;89.666667;3.108333;
2011-12-01;6.8;28.9;21.008333;16.9;82.458333;3.758333;
2011-12-02;10.4;22.5;18.041667;16.5;90.166667;3.5125;
2011-12-03;0;20.5;16.4875;13.5;86.041667;2.745833;
2011-12-04;0;19.8;17.079167;15.1;88.958333;2.8125;
2011-12-05;0;24.1;19.3875;16.1;85.833333;2.170833;
2011-12-06;.4;26.3;20.379167;17.8;85.458333;3.225;
2011-12-07;0;23.6;19.816667;17.7;88.375;2.804167;
2011-12-08;4.8;24.4;19.470833;17.7;91.5;2.658333;
2011-12-09;42.6;22.6;19.595833;18.3;94.25;2.945833;
2011-12-10;35;21;18.295833;18.2;94.708333;4.566667;
2011-12-11;9.2;24;18.216667;14.1;82;3.85;
2011-12-12;0;25.3;19.470833;15.4;82.25;3.05;
2011-12-13;4.8;27.1;20.991667;17.6;82.541667;2.708333;
2011-12-14;0;26.5;20.579167;18.8;86.791667;3.533333;
2011-12-15;35.6;19.3;18.3875;17.6;96.125;3.8125;
2011-12-16;36.4;24.6;20.058333;17.9;92.208333;3.85;
2011-12-17;null;25.9;20.8375;18.9;88.958333;3.6875;
2011-12-18;null;22.6;19.629167;18.3;92.375;3.166667;
2011-12-19;null;21.4;18.8125;17.2;94.375;3.5125;
2011-12-20;null;29.4;21.616667;17;79.708333;2.525;
2011-12-21;9.4;30.3;22.4125;17.7;70.541667;2.9375;
2011-12-22;2;29;22.658333;17.6;69.041667;2.55;
2011-12-23;2;27.7;21.8375;17.2;73.458333;3.8;
2011-12-24;0;27.4;22.33913;20;74.130435;3.221739;
2011-12-25;4.8;29;22.758333;19.3;75.416667;2.754167;
2011-12-26;33;20.4;18.216667;17.1;95.416667;3.079167;
2011-12-27;16.2;23.2;18.541667;16.1;91.083333;1.891667;
2011-12-28;62.6;27.4;19.658333;16.9;91.125;2.970833;
2011-12-29;6.6;19.5;17.241667;16.1;95.5;2.525;
2011-12-30;2;24.1;18.770833;15.8;91.125;2.408333;
2011-12-31;0;23;19.6125;17.2;89.916667;2.708333;
2012-01-01;22.6;21.6;19.704167;18.6;95.666667;3.720833;
2012-01-02;60.8;19.6;18.491667;18.4;96.833333;2.733333;
2012-01-03;16.2;26.1;19.245833;14.8;80.166667;3.025;
2012-01-04;.2;26.2;19.729167;17.9;86.666667;2.2125;
2012-01-05;18.2;26;20.358333;15.1;81.916667;2.475;
2012-01-06;0;25.1;19.525;18.2;89.916667;3.170833;
2012-01-07;9.6;24.7;19.091667;16.8;88.75;2.495833;
2012-01-08;5.6;20.8;17.795833;16.4;95.25;1.870833;
2012-01-09;89.6;18.5;17.179167;16.3;95.833333;3.329167;
2012-01-10;9.6;24.4;18.020833;16.2;91.791667;3.883333;
2012-01-11;14.8;22.1;18.575;16.1;89.708333;2.783333;
2012-01-12;.6;24.6;19.808333;17.1;85.125;2.8875;
2012-01-13;0;25.9;21.166667;17.9;80.666667;3.275;
2012-01-14;0;28;22.245833;18.5;75.333333;4.070833;
2012-01-15;0;27.6;22.479167;19.1;76.791667;2.929167;
2012-01-16;0;28;22.316667;19.9;76.75;2.416667;
2012-01-17;0;28.7;22.266667;18.2;74.791667;2.2875;
2012-01-18;0;28;21.9625;17.4;73.625;2.470833;
2012-01-19;0;26.4;20.7875;16.7;80.791667;2.708333;
2012-01-20;0;25.9;21.008333;17.1;78.291667;2.65;
2012-01-21;0;26.8;20.783333;16.6;79.5;2.520833;
2012-01-22;.2;28.2;21.4125;16.9;78;2.875;
2012-01-23;0;27.3;21.379167;17.4;76.333333;2.795833;
2012-01-24;0;27.8;21.95;18;73.25;3.6;
2012-01-25;0;27.5;22.283333;18.4;71.458333;3.55;
2012-01-26;0;29.1;22.504167;19.2;73.583333;3.729167;
2012-01-27;1.8;23.4;18.229167;17;95.5;3.033333;
2012-01-28;43;24.3;17.966667;16.4;93.583333;2.370833;
2012-01-29;66.6;19.7;16.941667;16.1;96.791667;2.4;
2012-01-30;58.2;23;17.945833;14.9;92.333333;1.9875;
2012-01-31;12.6;23.3;18.354167;17.2;92.916667;3.241667;
2012-02-01;9.6;26.3;20.525;16;83.25;3.1875;
2012-02-02;.4;26.9;21.183333;17.6;76.666667;3.254167;
2012-02-03;1.2;26.4;20.433333;17;81;3.2375;
2012-02-04;0;26.9;20.8125;16.7;72.291667;2.854167;
2012-02-05;0;28;21.9375;17.2;72.5;2.979167;
2012-02-06;0;28.3;22.725;17.6;71.541667;2.7375;
2012-02-07;0;30.7;24.470833;19.8;64.875;3.029167;
2012-02-08;0;31.6;24.95;18.9;59.791667;1.8625;
2012-02-09;0;30.6;23.741667;20.2;70.833333;2.116667;
2012-02-10;0;28.7;23.229167;19.4;75.541667;2.391667;
2012-02-11;.6;25.2;21.7375;19.3;83.75;2.383333;
2012-02-12;23.4;26.6;21.391667;18.7;85.083333;2.95;
2012-02-13;43.6;25.4;20.195833;16.4;85.583333;2.779167;
2012-02-14;.2;27;20.9375;17.8;79.041667;3.85;
2012-02-15;0;25.6;20.3875;17.7;82.166667;4.075;
2012-02-16;0;26.1;20.270833;16.7;80.708333;3.9625;
2012-02-17;5.8;23.9;19.454167;17;88;3.016667;
2012-02-18;2.6;26.2;20.604167;16.6;75.333333;3.529167;
2012-02-19;0;24.7;20.483333;17.2;81.541667;2.254167;
2012-02-20;0;26.2;20.916667;17.7;79.25;2.558333;
2012-02-21;0;25.7;20.620833;17.3;77.416667;2.945833;
2012-02-22;0;26.3;20.875;18.4;79.666667;3.320833;
2012-02-23;16.8;27.5;21.254167;17.9;83.125;3.1;
2012-02-24;12.6;28;22.720833;19.3;79.25;1.870833;
2012-02-25;0;27.9;22.720833;19.1;77.5;2.6125;
2012-02-26;0;28.7;23.066667;18.3;66.583333;3.058333;
2012-02-27;0;30;24.183333;19.7;59;2.875;
2012-02-28;0;29.2;23.8125;19.4;64.375;2.208333;
2012-02-29;0;29.3;23.375;18.2;63.166667;2.808333;
2012-03-01;0;30;23.9;18.6;61.708333;2.45;
2012-03-02;0;31.4;25.016667;20.2;54.416667;3.370833;
2012-03-03;0;29.2;23.070833;19.4;74.541667;3.4125;
2012-03-04;.2;27.7;21.65;18.6;73.041667;3.120833;
2012-03-05;0;27.3;21.158333;17.2;74.541667;2.804167;
2012-03-06;0;27.2;20.908333;17;72.333333;3.916667;
2012-03-07;0;27.2;20.408333;16.5;76.791667;3.704167;
2012-03-08;.4;27;20.908333;16.7;73.708333;3.0125;
2012-03-09;0;28.8;21.983333;17;71.708333;2.75;
2012-03-10;0;25.4;20.708333;16.9;77.166667;2.708333;
2012-03-11;0;26.6;20.45;17.2;82.458333;2.333333;
2012-03-12;10.4;27;20.783333;16.8;80.791667;2.691667;
2012-03-13;3.4;26.9;20.2875;16.7;83.166667;2.745833;
2012-03-14;7;27.1;20.445833;17.4;84.041667;3.158333;
2012-03-15;9.2;28.3;21.108333;17.3;83.708333;3.320833;
2012-03-16;17;23.5;19.416667;17.9;92.5;3.395833;
2012-03-17;0;25.3;19.675;16.9;84.541667;3.908333;
2012-03-18;0;22.8;18.029167;15.2;84.416667;3.483333;
